0 1 2 
0 0.929941 0.815122 
0 0.924568 0.806639 
0 0.919003 0.798142 
0 0.913248 0.789631 
0 0.907303 0.781108 
0 0.90117 0.772572 
0 0.89485 0.764023 
0 0.888345 0.755461 
0 0.881656 0.746887 
0 0.874784 0.738301 
0 0.867731 0.729703 
0 0.860499 0.721094 
0 0.853088 0.712472 
0 0.845501 0.703839 
0 0.837739 0.695195 
0 0.829803 0.68654 
0 0.821696 0.677873 
0 0.81342 0.669196 
0 0.804975 0.660509 
0 0.796364 0.65181 
0 0.787588 0.643102 
0 0.77865 0.634383 
0 0.769551 0.625655 
0 0.760293 0.616917 
0 0.750878 0.608169 
0 0.741309 0.599411 
0 0.731586 0.590645 
0 0.721713 0.581869 
0 0.71169 0.573084 
0 0.701521 0.564291 
0 0.691208 0.555489 
0 0.680752 0.546678 
0 0.670155 0.537859 
0 0.659421 0.529032 
0 0.648551 0.520197 
0 0.637547 0.511354 
0 0.626412 0.502503 
0 0.615148 0.493645 
0 0.603758 0.484779 
0 0.592243 0.475906 
0 0.580606 0.467026 
0 0.56885 0.458139 
0 0.556977 0.449246 
0 0.544989 0.440346 
0 0.532889 0.431439 
0 0.52068 0.422526 
0 0.508364 0.413607 
0 0.495943 0.404682 
0 0.48342 0.39575 
0 0.470798 0.386814 
0 0.458079 0.377871 
0 0.445266 0.368923 
0 0.432362 0.35997 
0 0.419368 0.351012 
0 0.406289 0.342049 
0 0.393126 0.333081 
0 0.379883 0.324108 
0 0.366561 0.31513 
0 0.353164 0.306148 
0 0.339695 0.297162 
0 0.326156 0.288172 
0 0.312549 0.279177 
0 0.298879 0.270179 
0 0.285148 0.261177 
0 0.271357 0.252171 
0 0.257512 0.243162 
0 0.243613 0.23415 
0 0.229664 0.225134 
0 0.215669 0.216115 
0 0.201628 0.207093 
0 0.187547 0.198069 
0 0.173427 0.189042 
0 0.159272 0.180012 
0 0.145083 0.17098 
0 0.130865 0.161945 
0 0.116621 0.152908 
0 0.102352 0.14387 
0 0.0880622 0.134829 
0 0.0737544 0.125786 
0 0.0594315 0.116742 
0 0.0450964 0.107697 
0 0.030752 0.0986495 
0 0.0164013 0.0896011 
0 0.00204725 0.0805515 
0 -0.0123072 0.0715009 
0 -0.0266591 0.0624493 
0 -0.0410056 0.053397 
0 -0.0553436 0.0443439 
0 -0.0696703 0.0352903 
0 -0.0839826 0.0262362 
0 -0.0982778 0.0171817 
0 -0.112553 0.0081271 
0 -0.126804 -0.000927653 
0 -0.14103 -0.00998239 
0 -0.155227 -0.019037 
0 -0.169392 -0.0280914 
0 -0.183522 -0.0371454 
0 -0.197614 -0.0461989 
0 -0.211666 -0.0552519 
0 -0.225674 -0.0643042 
0 -0.239636 -0.0733556 
0 -0.253549 -0.0824062 
0 -0.267409 -0.0914557 
0 -0.281215 -0.100504 
0 -0.294963 -0.109551 
0 -0.30865 -0.118597 
0 -0.322273 -0.127641 
0 -0.335831 -0.136684 
0 -0.349319 -0.145725 
0 -0.362735 -0.154765 
0 -0.376077 -0.163802 
0 -0.389341 -0.172838 
0 -0.402525 -0.181871 
0 -0.415626 -0.190902 
0 -0.428642 -0.199931 
0 -0.441569 -0.208958 
0 -0.454405 -0.217982 
0 -0.467148 -0.227003 
0 -0.479795 -0.236022 
0 -0.492342 -0.245038 
0 -0.504788 -0.254051 
0 -0.51713 -0.263061 
0 -0.529365 -0.272068 
0 -0.541492 -0.281072 
0 -0.553506 -0.290072 
0 -0.565406 -0.29907 
0 -0.57719 -0.308063 
0 -0.588854 -0.317053 
0 -0.600397 -0.32604 
0 -0.611815 -0.335022 
0 -0.623108 -0.344001 
0 -0.634271 -0.352976 
0 -0.645304 -0.361947 
0 -0.656203 -0.370914 
0 -0.666966 -0.379876 
0 -0.677591 -0.388835 
0 -0.688076 -0.397788 
0 -0.698419 -0.406738 
0 -0.708617 -0.415682 
0 -0.718669 -0.424623 
0 -0.728571 -0.433558 
0 -0.738323 -0.442489 
0 -0.747922 -0.451414 
0 -0.757366 -0.460335 
0 -0.766652 -0.46925 
0 -0.77578 -0.478161 
0 -0.784747 -0.487066 
0 -0.793551 -0.495965 
0 -0.80219 -0.50486 
0 -0.810662 -0.513749 
0 -0.818967 -0.522632 
0 -0.827101 -0.531509 
0 -0.835063 -0.540381 
0 -0.842852 -0.549247 
0 -0.850465 -0.558107 
0 -0.857902 -0.566961 
0 -0.86516 -0.575809 
0 -0.872238 -0.584651 
0 -0.879134 -0.593487 
0 -0.885847 -0.602316 
0 -0.892376 -0.611139 
0 -0.898719 -0.619955 
0 -0.904874 -0.628765 
0 -0.910841 -0.637569 
0 -0.916618 -0.646365 
0 -0.922204 -0.655155 
0 -0.927597 -0.663938 
0 -0.932796 -0.672714 
0 -0.937801 -0.681483 
0 -0.942609 -0.690245 
0 -0.947221 -0.699 
0 -0.951635 -0.707748 
0 -0.955849 -0.716489 
0 -0.959864 -0.725222 
0 -0.963678 -0.733947 
0 -0.96729 -0.742666 
0 -0.9707 -0.751376 
0 -0.973906 -0.760079 
0 -0.976908 -0.768775 
0 -0.979705 -0.777462 
0 -0.982297 -0.786142 
0 -0.984683 -0.794814 
0 -0.986862 -0.803478 
0 -0.988834 -0.812134 
0 -0.990599 -0.820782 
0 -0.992155 -0.829421 
0 -0.993503 -0.838053 
0 -0.994642 -0.846676 
0 -0.995572 -0.855291 
0 -0.996292 -0.863897 
0 -0.996803 -0.872495 
0 -0.997104 -0.881084 
0 -0.997195 -0.889665 
0 -0.997076 -0.898237 
0 -0.996747 -0.9068 
0 -0.996208 -0.915355 
0 -0.995458 -0.9239 
0 -0.994499 -0.932437 
0 -0.99333 -0.940965 
0 -0.991951 -0.949484 
0 -0.990363 -0.957993 
0 -0.988566 -0.966494 
0 -0.98656 -0.974985 
0 -0.984345 -0.983467 
0 -0.981922 -0.99194 
0 -0.979292 -1.0004 
0 -0.976454 -1.00886 
0 -0.973409 -1.0173 
0 -0.970159 -1.02574 
0 -0.966703 -1.03416 
0 -0.963042 -1.04258 
0 -0.959177 -1.05098 
0 -0.955109 -1.05938 
0 -0.950838 -1.06776 
0 -0.946366 -1.07614 
0 -0.941693 -1.08451 
0 -0.93682 -1.09286 
0 -0.931747 -1.10121 
0 -0.926477 -1.10955 
0 -0.921011 -1.11787 
0 -0.915348 -1.12619 
0 -0.909491 -1.13449 
0 -0.90344 -1.14279 
0 -0.897197 -1.15107 
0 -0.890763 -1.15935 
0 -0.88414 -1.16761 
0 -0.877328 -1.17586 
0 -0.87033 -1.18411 
0 -0.863146 -1.19234 
0 -0.855778 -1.20056 
0 -0.848227 -1.20877 
0 -0.840496 -1.21697 
0 -0.832586 -1.22516 
0 -0.824497 -1.23334 
0 -0.816233 -1.24151 
0 -0.807795 -1.24966 
0 -0.799184 -1.25781 
0 -0.790402 -1.26594 
0 -0.781451 -1.27407 
0 -0.772334 -1.28218 
0 -0.763051 -1.29028 
0 -0.753605 -1.29837 
0 -0.743998 -1.30645 
0 -0.734232 -1.31452 
0 -0.724308 -1.32257 
0 -0.71423 -1.33062 
0 -0.703999 -1.33865 
0 -0.693617 -1.34667 
0 -0.683086 -1.35468 
0 -0.672409 -1.36268 
0 -0.661588 -1.37067 
0 -0.650625 -1.37864 
0 -0.639522 -1.38661 
0 -0.628283 -1.39456 
0 -0.616909 -1.4025 
0 -0.605402 -1.41043 
0 -0.593765 -1.41834 
0 -0.582001 -1.42625 
0 -0.570112 -1.43414 
0 -0.558101 -1.44202 
0 -0.54597 -1.44989 
0 -0.533721 -1.45774 
0 -0.521358 -1.46559 
0 -0.508883 -1.47342 
0 -0.496298 -1.48124 
0 -0.483607 -1.48905 
0 -0.470812 -1.49684 
0 -0.457916 -1.50462 
0 -0.444921 -1.51239 
0 -0.43183 -1.52015 
0 -0.418647 -1.5279 
0 -0.405374 -1.53563 
0 -0.392013 -1.54335 
0 -0.378568 -1.55106 
0 -0.365041 -1.55876 
0 -0.351436 -1.56644 
0 -0.337756 -1.57411 
0 -0.324002 -1.58177 
0 -0.310179 -1.58941 
0 -0.296289 -1.59704 
0 -0.282335 -1.60466 
0 -0.268321 -1.61227 
0 -0.254248 -1.61986 
0 -0.240121 -1.62744 
0 -0.225942 -1.63501 
0 -0.211715 -1.64257 
0 -0.197442 -1.65011 
0 -0.183126 -1.65764 
0 -0.168771 -1.66515 
0 -0.154379 -1.67266 
0 -0.139955 -1.68015 
0 -0.1255 -1.68762 
0 -0.111018 -1.69509 
0 -0.0965117 -1.70254 
0 -0.0819851 -1.70997 
0 -0.0674407 -1.7174 
0 -0.0528818 -1.72481 
0 -0.0383115 -1.7322 
0 -0.023733 -1.73959 
0 -0.00914938 -1.74696 
0 0.00543623 -1.75431 
0 0.0200207 -1.76166 
0 0.0346008 -1.76899 
0 0.0491734 -1.7763 
0 0.0637354 -1.78361 
0 0.0782837 -1.7909 
0 0.0928151 -1.79817 
0 0.107327 -1.80543 
0 0.121815 -1.81268 
0 0.136277 -1.81992 
0 0.150709 -1.82714 
0 0.16511 -1.83434 
0 0.179474 -1.84154 
0 0.1938 -1.84872 
0 0.208084 -1.85588 
0 0.222324 -1.86303 
0 0.236515 -1.87017 
0 0.250655 -1.87729 
0 0.264742 -1.8844 
0 0.278771 -1.8915 
0 0.292741 -1.89858 
0 0.306647 -1.90565 
0 0.320488 -1.9127 
0 0.334259 -1.91974 
0 0.347959 -1.92677 
0 0.361583 -1.93378 
0 0.37513 -1.94078 
0 0.388596 -1.94776 
0 0.401978 -1.95473 
0 0.415274 -1.96168 
0 0.428481 -1.96862 
0 0.441596 -1.97555 
0 0.454615 -1.98246 
0 0.467537 -1.98936 
0 0.480359 -1.99624 
0 0.493077 -2.00311 
0 0.505689 -2.00996 
0 0.518193 -2.0168 
0 0.530585 -2.02363 
0 0.542864 -2.03044 
0 0.555026 -2.03724 
0 0.567068 -2.04402 
0 0.578989 -2.05079 
0 0.590786 -2.05754 
0 0.602456 -2.06428 
0 0.613997 -2.071 
0 0.625407 -2.07771 
0 0.636682 -2.0844 
0 0.647821 -2.09108 
0 0.658821 -2.09775 
0 0.669679 -2.1044 
0 0.680395 -2.11103 
0 0.690965 -2.11765 
0 0.701386 -2.12426 
0 0.711658 -2.13085 
0 0.721777 -2.13743 
0 0.731743 -2.14399 
0 0.741551 -2.15053 
0 0.751201 -2.15707 
0 0.760691 -2.16358 
0 0.770017 -2.17008 
0 0.77918 -2.17657 
0 0.788176 -2.18304 
0 0.797004 -2.1895 
0 0.805661 -2.19594 
0 0.814147 -2.20237 
0 0.822459 -2.20878 
0 0.830596 -2.21518 
0 0.838555 -2.22156 
0 0.846336 -2.22792 
0 0.853936 -2.23427 
0 0.861355 -2.24061 
0 0.86859 -2.24693 
0 0.87564 -2.25324 
0 0.882504 -2.25953 
0 0.88918 -2.2658 
0 0.895667 -2.27206 
0 0.901963 -2.27831 
0 0.908068 -2.28454 
0 0.91398 -2.29075 
0 0.919698 -2.29695 
0 0.92522 -2.30313 
0 0.930546 -2.3093 
0 0.935674 -2.31545 
0 0.940604 -2.32159 
0 0.945335 -2.32771 
0 0.949865 -2.33382 
0 0.954193 -2.33991 
0 0.95832 -2.34599 
0 0.962243 -2.35205 
0 0.965963 -2.35809 
0 0.969478 -2.36412 
0 0.972789 -2.37014 
0 0.975893 -2.37613 
0 0.978791 -2.38212 
0 0.981482 -2.38808 
0 0.983966 -2.39404 
0 0.986241 -2.39997 
0 0.988309 -2.40589 
0 0.990168 -2.4118 
0 0.991818 -2.41769 
0 0.993258 -2.42356 
0 0.99449 -2.42942 
0 0.995511 -2.43526 
0 0.996323 -2.44109 
0 0.996925 -2.4469 
0 0.997317 -2.45269 
0 0.997499 -2.45847 
0 0.99747 -2.46423 
0 0.997233 -2.46998 
0 0.996785 -2.47571 
0 0.996128 -2.48143 
0 0.995261 -2.48713 
0 0.994185 -2.49282 
0 0.992901 -2.49848 
0 0.991408 -2.50414 
0 0.989707 -2.50977 
0 0.987798 -2.51539 
0 0.985682 -2.521 
0 0.983359 -2.52659 
0 0.980831 -2.53216 
0 0.978096 -2.53772 
0 0.975157 -2.54326 
0 0.972014 -2.54879 
0 0.968667 -2.5543 
0 0.965117 -2.55979 
0 0.961366 -2.56527 
0 0.957413 -2.57073 
0 0.95326 -2.57617 
0 0.948908 -2.5816 
0 0.944358 -2.58702 
0 0.93961 -2.59241 
0 0.934667 -2.5978 
0 0.929528 -2.60316 
0 0.924195 -2.60851 
0 0.918669 -2.61384 
0 0.912952 -2.61916 
0 0.907045 -2.62446 
0 0.900948 -2.62974 
0 0.894664 -2.63501 
0 0.888193 -2.64026 
0 0.881538 -2.6455 
0 0.874699 -2.65072 
0 0.867678 -2.65592 
0 0.860476 -2.66111 
0 0.853095 -2.66628 
0 0.845537 -2.67144 
0 0.837803 -2.67658 
0 0.829896 -2.6817 
0 0.821815 -2.6868 
0 0.813564 -2.69189 
0 0.805144 -2.69697 
0 0.796557 -2.70203 
0 0.787805 -2.70707 
0 0.778889 -2.71209 
0 0.769812 -2.7171 
0 0.760575 -2.72209 
0 0.75118 -2.72707 
0 0.74163 -2.73203 
0 0.731925 -2.73697 
0 0.72207 -2.74189 
0 0.712064 -2.7468 
0 0.701912 -2.7517 
0 0.691614 -2.75658 
0 0.681172 -2.76144 
0 0.67059 -2.76628 
0 0.659869 -2.77111 
0 0.649012 -2.77592 
0 0.63802 -2.78072 
0 0.626897 -2.78549 
0 0.615644 -2.79026 
0 0.604264 -2.795 
0 0.592758 -2.79973 
0 0.581131 -2.80444 
0 0.569383 -2.80914 
0 0.557518 -2.81382 
0 0.545538 -2.81848 
0 0.533445 -2.82313 
0 0.521242 -2.82776 
0 0.508931 -2.83237 
0 0.496515 -2.83697 
0 0.483997 -2.84155 
0 0.471379 -2.84611 
0 0.458664 -2.85066 
0 0.445854 -2.85519 
0 0.432953 -2.8597 
0 0.419962 -2.8642 
0 0.406884 -2.86868 
0 0.393723 -2.87314 
0 0.380481 -2.87759 
0 0.36716 -2.88202 
0 0.353763 -2.88644 
0 0.340294 -2.89083 
0 0.326755 -2.89521 
0 0.313148 -2.89958 
0 0.299477 -2.90392 
0 0.285744 -2.90825 
0 0.271952 -2.91257 
0 0.258104 -2.91687 
0 0.244203 -2.92115 
0 0.230252 -2.92541 
0 0.216254 -2.92966 
0 0.20221 -2.93389 
0 0.188126 -2.9381 
0 0.174002 -2.9423 
0 0.159843 -2.94648 
0 0.145651 -2.95064 
0 0.131429 -2.95478 
0 0.11718 -2.95891 
0 0.102906 -2.96303 
0 0.0886119 -2.96712 
0 0.0742992 -2.9712 
0 0.0599712 -2.97526 
0 0.0456308 -2.97931 
0 0.031281 -2.98334 
0 0.0169248 -2.98735 
0 0.00256504 -2.99134 
0 -0.0117952 -2.99532 
0 -0.0261531 -2.99928 
0 -0.0405057 -3.00323 
0 -0.0548499 -3.00715 
0 -0.0691828 -3.01107 
0 -0.0835016 -3.01496 
0 -0.0978032 -3.01884 
0 -0.112085 -3.0227 
0 -0.126343 -3.02654 
0 -0.140576 -3.03036 
0 -0.154779 -3.03417 
0 -0.168951 -3.03797 
0 -0.183088 -3.04174 
0 -0.197188 -3.0455 
0 -0.211246 -3.04924 
0 -0.225262 -3.05297 
0 -0.239231 -3.05667 
0 -0.253151 -3.06036 
0 -0.267019 -3.06404 
0 -0.280832 -3.06769 
0 -0.294587 -3.07133 
0 -0.308281 -3.07496 
0 -0.321912 -3.07856 
0 -0.335477 -3.08215 
0 -0.348973 -3.08572 
0 -0.362396 -3.08928 
0 -0.375746 -3.09281 
0 -0.389018 -3.09633 
0 -0.402209 -3.09984 
0 -0.415318 -3.10332 
0 -0.428342 -3.10679 
0 -0.441277 -3.11025 
0 -0.454121 -3.11368 
0 -0.466871 -3.1171 
0 -0.479526 -3.1205 
0 -0.492081 -3.12389 
0 -0.504535 -3.12725 
0 -0.516885 -3.1306 
0 -0.529128 -3.13394 
0 -0.541262 -3.13725 
0 -0.553284 -3.14055 
0 -0.565193 -3.14383 
0 -0.576984 -3.1471 
0 -0.588657 -3.15035 
0 -0.600207 -3.15358 
0 -0.611634 -3.15679 
0 -0.622935 -3.15999 
0 -0.634107 -3.16317 
0 -0.645147 -3.16633 
0 -0.656055 -3.16947 
0 -0.666826 -3.1726 
0 -0.67746 -3.17571 
0 -0.687954 -3.17881 
0 -0.698305 -3.18188 
0 -0.708512 -3.18494 
0 -0.718572 -3.18798 
0 -0.728484 -3.19101 
0 -0.738244 -3.19402 
0 -0.747852 -3.19701 
0 -0.757305 -3.19998 
0 -0.7666 -3.20294 
0 -0.775737 -3.20588 
0 -0.784713 -3.2088 
0 -0.793526 -3.2117 
0 -0.802175 -3.21459 
0 -0.810657 -3.21746 
0 -0.818971 -3.22032 
0 -0.827115 -3.22315 
0 -0.835087 -3.22597 
0 -0.842886 -3.22877 
0 -0.850509 -3.23156 
0 -0.857956 -3.23432 
0 -0.865224 -3.23707 
0 -0.872313 -3.23981 
0 -0.87922 -3.24252 
0 -0.885944 -3.24522 
0 -0.892484 -3.2479 
0 -0.898838 -3.25057 
0 -0.905004 -3.25321 
0 -0.910983 -3.25584 
0 -0.916771 -3.25845 
0 -0.922368 -3.26105 
0 -0.927773 -3.26363 
0 -0.932985 -3.26619 
0 -0.938002 -3.26873 
0 -0.942823 -3.27126 
0 -0.947447 -3.27376 
0 -0.951874 -3.27626 
0 -0.956102 -3.27873 
0 -0.96013 -3.28119 
0 -0.963957 -3.28363 
0 -0.967583 -3.28605 
0 -0.971006 -3.28845 
0 -0.974226 -3.29084 
0 -0.977243 -3.29321 
0 -0.980055 -3.29556 
0 -0.982661 -3.2979 
0 -0.985062 -3.30022 
0 -0.987257 -3.30252 
0 -0.989244 -3.3048 
0 -0.991025 -3.30707 
0 -0.992597 -3.30932 
0 -0.993961 -3.31155 
0 -0.995117 -3.31377 
0 -0.996063 -3.31596 
0 -0.996801 -3.31814 
0 -0.997329 -3.3203 
0 -0.997648 -3.32245 
0 -0.997757 -3.32458 
0 -0.997656 -3.32669 
0 -0.997345 -3.32878 
0 -0.996825 -3.33086 
0 -0.996094 -3.33292 
0 -0.995154 -3.33496 
0 -0.994005 -3.33698 
0 -0.992646 -3.33899 
0 -0.991078 -3.34098 
0 -0.989301 -3.34295 
0 -0.987315 -3.3449 
0 -0.985121 -3.34684 
0 -0.98272 -3.34876 
0 -0.980111 -3.35066 
0 -0.977295 -3.35255 
0 -0.974272 -3.35441 
0 -0.971044 -3.35626 
0 -0.967611 -3.3581 
0 -0.963973 -3.35991 
0 -0.960131 -3.36171 
0 -0.956087 -3.36349 
0 -0.95184 -3.36525 
0 -0.947391 -3.367 
0 -0.942742 -3.36873 
0 -0.937894 -3.37044 
0 -0.932846 -3.37213 
0 -0.927601 -3.37381 
0 -0.92216 -3.37547 
0 -0.916523 -3.37711 
0 -0.910691 -3.37873 
0 -0.904667 -3.38034 
0 -0.89845 -3.38193 
0 -0.892043 -3.3835 
0 -0.885446 -3.38506 
0 -0.878661 -3.38659 
0 -0.87169 -3.38811 
0 -0.864533 -3.38961 
0 -0.857193 -3.3911 
0 -0.84967 -3.39257 
0 -0.841967 -3.39402 
0 -0.834085 -3.39545 
0 -0.826025 -3.39686 
0 -0.817789 -3.39826 
0 -0.809379 -3.39964 
0 -0.800797 -3.401 
0 -0.792044 -3.40235 
0 -0.783123 -3.40368 
0 -0.774034 -3.40499 
0 -0.764781 -3.40628 
0 -0.755365 -3.40756 
0 -0.745787 -3.40881 
0 -0.73605 -3.41006 
0 -0.726157 -3.41128 
0 -0.716108 -3.41248 
0 -0.705907 -3.41367 
0 -0.695554 -3.41484 
0 -0.685054 -3.416 
0 -0.674406 -3.41713 
0 -0.663615 -3.41825 
0 -0.652682 -3.41935 
0 -0.64161 -3.42044 
0 -0.6304 -3.4215 
0 -0.619056 -3.42255 
0 -0.607579 -3.42358 
0 -0.595972 -3.4246 
0 -0.584237 -3.42559 
0 -0.572378 -3.42657 
0 -0.560396 -3.42753 
0 -0.548294 -3.42848 
0 -0.536075 -3.4294 
0 -0.523741 -3.43031 
0 -0.511295 -3.4312 
0 -0.498739 -3.43208 
0 -0.486076 -3.43293 
0 -0.47331 -3.43377 
0 -0.460441 -3.43459 
0 -0.447475 -3.4354 
0 -0.434412 -3.43618 
0 -0.421256 -3.43695 
0 -0.408009 -3.4377 
0 -0.394676 -3.43844 
0 -0.381257 -3.43915 
0 -0.367757 -3.43985 
0 -0.354178 -3.44053 
0 -0.340523 -3.4412 
0 -0.326794 -3.44185 
0 -0.312996 -3.44247 
0 -0.29913 -3.44309 
0 -0.285201 -3.44368 
0 -0.27121 -3.44426 
0 -0.257161 -3.44482 
0 -0.243056 -3.44536 
0 -0.2289 -3.44588 
0 -0.214694 -3.44639 
0 -0.200442 -3.44688 
0 -0.186147 -3.44735 
0 -0.171812 -3.4478 
0 -0.15744 -3.44824 
0 -0.143035 -3.44866 
0 -0.128599 -3.44906 
0 -0.114135 -3.44944 
0 -0.0996462 -3.44981 
0 -0.0851364 -3.45016 
0 -0.0706083 -3.45049 
0 -0.056065 -3.45081 
0 -0.0415097 -3.4511 
0 -0.0269455 -3.45138 
0 -0.0123755 -3.45164 
0 0.00219719 -3.45189 
0 0.0167693 -3.45211 
0 0.0313379 -3.45232 
0 0.0458997 -3.45252 
0 0.0604516 -3.45269 
0 0.0749905 -3.45285 
0 0.0895132 -3.45298 
0 0.104017 -3.45311 
0 0.118498 -3.45321 
0 0.132954 -3.4533 
0 0.147381 -3.45337 
0 0.161776 -3.45342 
0 0.176137 -3.45345 
0 0.190459 -3.45347 
0 0.204741 -3.45347 
0 0.218979 -3.45345 
0 0.23317 -3.45341 
0 0.24731 -3.45336 
0 0.261398 -3.45329 
0 0.275429 -3.4532 
0 0.289401 -3.45309 
0 0.303311 -3.45297 
0 0.317156 -3.45283 
0 0.330933 -3.45267 
0 0.344639 -3.45249 
0 0.35827 -3.4523 
0 0.371825 -3.45209 
0 0.3853 -3.45186 
0 0.398692 -3.45161 
0 0.411999 -3.45135 
0 0.425217 -3.45107 
0 0.438344 -3.45077 
0 0.451377 -3.45045 
0 0.464313 -3.45012 
0 0.47715 -3.44977 
0 0.489884 -3.4494 
0 0.502513 -3.44901 
0 0.515035 -3.44861 
0 0.527446 -3.44819 
0 0.539744 -3.44775 
0 0.551926 -3.44729 
0 0.563991 -3.44682 
0 0.575934 -3.44633 
0 0.587754 -3.44582 
0 0.599448 -3.44529 
0 0.611014 -3.44475 
0 0.622449 -3.44418 
0 0.63375 -3.44361 
0 0.644917 -3.44301 
0 0.655945 -3.44239 
0 0.666833 -3.44176 
0 0.677578 -3.44111 
0 0.688178 -3.44045 
0 0.698632 -3.43976 
0 0.708936 -3.43906 
0 0.719088 -3.43834 
0 0.729087 -3.43761 
0 0.73893 -3.43685 
0 0.748616 -3.43608 
0 0.758141 -3.43529 
0 0.767505 -3.43448 
0 0.776705 -3.43366 
0 0.785739 -3.43282 
0 0.794606 -3.43196 
0 0.803304 -3.43108 
0 0.81183 -3.43019 
0 0.820183 -3.42928 
0 0.828361 -3.42835 
0 0.836363 -3.4274 
0 0.844186 -3.42643 
0 0.85183 -3.42545 
0 0.859293 -3.42445 
0 0.866573 -3.42344 
0 0.873668 -3.4224 
0 0.880578 -3.42135 
0 0.8873 -3.42028 
0 0.893834 -3.41919 
0 0.900178 -3.41809 
0 0.90633 -3.41697 
0 0.91229 -3.41583 
0 0.918057 -3.41467 
0 0.923628 -3.4135 
0 0.929003 -3.41231 
0 0.934182 -3.4111 
0 0.939162 -3.40987 
0 0.943943 -3.40863 
0 0.948524 -3.40736 
0 0.952903 -3.40609 
0 0.957081 -3.40479 
0 0.961057 -3.40347 
0 0.964828 -3.40214 
0 0.968396 -3.40079 
0 0.971759 -3.39943 
0 0.974916 -3.39804 
0 0.977866 -3.39664 
0 0.98061 -3.39522 
0 0.983147 -3.39379 
0 0.985476 -3.39233 
0 0.987597 -3.39086 
0 0.989509 -3.38937 
0 0.991213 -3.38787 
0 0.992707 -3.38634 
0 0.993992 -3.3848 
0 0.995067 -3.38324 
0 0.995932 -3.38166 
0 0.996587 -3.38007 
0 0.997033 -3.37846 
0 0.997268 -3.37683 
0 0.997293 -3.37519 
0 0.997108 -3.37352 
0 0.996714 -3.37184 
0 0.996109 -3.37014 
0 0.995295 -3.36843 
0 0.994272 -3.36669 
0 0.99304 -3.36494 
0 0.991599 -3.36317 
0 0.98995 -3.36139 
0 0.988092 -3.35958 
0 0.986028 -3.35776 
0 0.983756 -3.35593 
0 0.981278 -3.35407 
0 0.978594 -3.3522 
0 0.975704 -3.35031 
0 0.972611 -3.3484 
0 0.969313 -3.34647 
0 0.965812 -3.34453 
0 0.962109 -3.34257 
0 0.958204 -3.34059 
0 0.954099 -3.3386 
0 0.949794 -3.33659 
0 0.94529 -3.33456 
0 0.940589 -3.33251 
0 0.935691 -3.33044 
0 0.930597 -3.32836 
0 0.925309 -3.32626 
0 0.919827 -3.32415 
0 0.914153 -3.32201 
0 0.908288 -3.31986 
0 0.902234 -3.31769 
0 0.895992 -3.3155 
0 0.889562 -3.3133 
0 0.882947 -3.31108 
0 0.876147 -3.30884 
0 0.869166 -3.30658 
0 0.862002 -3.30431 
0 0.85466 -3.30202 
0 0.847139 -3.29971 
0 0.839441 -3.29739 
0 0.831569 -3.29504 
0 0.823524 -3.29268 
0 0.815308 -3.2903 
0 0.806921 -3.28791 
0 0.798367 -3.2855 
0 0.789647 -3.28307 
0 0.780763 -3.28062 
0 0.771716 -3.27815 
0 0.762509 -3.27567 
0 0.753144 -3.27317 
0 0.743622 -3.27066 
0 0.733945 -3.26812 
0 0.724117 -3.26557 
0 0.714138 -3.263 
0 0.70401 -3.26042 
0 0.693737 -3.25781 
0 0.68332 -3.25519 
0 0.672761 -3.25255 
0 0.662062 -3.2499 
0 0.651226 -3.24723 
0 0.640256 -3.24454 
0 0.629152 -3.24183 
0 0.617918 -3.2391 
0 0.606556 -3.23636 
0 0.595069 -3.2336 
0 0.583458 -3.23083 
0 0.571727 -3.22803 
0 0.559877 -3.22522 
0 0.547911 -3.22239 
0 0.535832 -3.21955 
0 0.523641 -3.21668 
0 0.511343 -3.2138 
0 0.498939 -3.2109 
0 0.486431 -3.20799 
0 0.473823 -3.20506 
0 0.461117 -3.20211 
0 0.448316 -3.19914 
0 0.435422 -3.19616 
0 0.422438 -3.19316 
0 0.409367 -3.19014 
0 0.396211 -3.1871 
0 0.382973 -3.18405 
0 0.369656 -3.18098 
0 0.356263 -3.17789 
0 0.342796 -3.17478 
0 0.329259 -3.17166 
0 0.315653 -3.16852 
0 0.301982 -3.16537 
0 0.288249 -3.16219 
0 0.274457 -3.159 
0 0.260607 -3.15579 
0 0.246704 -3.15257 
0 0.23275 -3.14933 
0 0.218748 -3.14607 
0 0.204701 -3.14279 
0 0.190612 -3.13949 
0 0.176483 -3.13618 
0 0.162318 -3.13285 
0 0.148119 -3.12951 
0 0.13389 -3.12615 
0 0.119633 -3.12277 
0 0.105351 -3.11937 
0 0.091048 -3.11595 
0 0.076726 -3.11252 
0 0.062388 -3.10907 
0 0.0480373 -3.10561 
0 0.0336766 -3.10212 
0 0.0193089 -3.09862 
0 0.00493724 -3.09511 
0 -0.00943544 -3.09157 
0 -0.0238062 -3.08802 
0 -0.038172 -3.08445 
0 -0.05253 -3.08087 
0 -0.0668772 -3.07726 
0 -0.0812106 -3.07364 
0 -0.0955272 -3.07001 
0 -0.109824 -3.06635 
0 -0.124098 -3.06268 
0 -0.138347 -3.05899 
0 -0.152567 -3.05529 
0 -0.166756 -3.05156 
0 -0.180911 -3.04782 
0 -0.195028 -3.04407 
0 -0.209104 -3.04029 
0 -0.223138 -3.0365 
0 -0.237126 -3.03269 
0 -0.251065 -3.02887 
